Material_type,Core_size_nm,Hydro_size_nm,Surface_charge_mV,Surface_area_m2g,Formation_enthalpy_eV,Conduction_band_eV,Valence_band_eV,Electronegativity_eV,Exposure_time_hr,Exposure_dose_ug_per_ml,Assay,Cell_name,Cell_origin,Cell_species,Cell_type,Toxicity
ZnO,26.0,205.9,13.8,41.13533525,-3.608,-3.89,-7.2,5.67,24.0,37.5,MTT,HepG2,Lung,Human,Cancer,Non-Toxic
ZnO,26.0,205.9,13.8,41.13533525,-3.608,-3.89,-7.2,5.67,24.0,18.75,MTT,HepG2,Lung,Human,Cancer,Non-Toxic
ZnO,26.0,205.9,13.8,41.13533525,-3.608,-3.89,-7.2,5.67,24.0,9.375,MTT,HepG2,Lung,Human,Cancer,Non-Toxic
ZnO,26.0,205.9,13.8,41.13533525,-3.608,-3.89,-7.2,5.67,24.0,1200.0,MTT,Huh-7,Liver,Human,Cancer,Toxic
ZnO,26.0,205.9,13.8,41.13533525,-3.608,-3.89,-7.2,5.67,24.0,600.0,MTT,Huh-7,Liver,Human,Cancer,Toxic
ZnO,26.0,205.9,13.8,41.13533525,-3.608,-3.89,-7.2,5.67,24.0,300.0,MTT,Huh-7,Liver,Human,Cancer,Toxic
ZnO,26.0,205.9,13.8,41.13533525,-3.608,-3.89,-7.2,5.67,24.0,150.0,MTT,Huh-7,Liver,Human,Cancer,Toxic
ZnO,26.0,205.9,13.8,41.13533525,-3.608,-3.89,-7.2,5.67,24.0,75.0,MTT,Huh-7,Liver,Human,Cancer,Toxic
ZnO,26.0,205.9,13.8,41.13533525,-3.608,-3.89,-7.2,5.67,24.0,37.5,MTT,Huh-7,Liver,Human,Cancer,Non-Toxic
ZnO,26.0,205.9,13.8,41.13533525,-3.608,-3.89,-7.2,5.67,24.0,18.75,MTT,Huh-7,Liver,Human,Cancer,Non-Toxic
ZnO,26.0,205.9,13.8,41.13533525,-3.608,-3.89,-7.2,5.67,24.0,9.375,MTT,Huh-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,8.9,7.5,-21.0,130.1461976,-11.59,-5.0,-6.85,5.78,6.0,0.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,8.9,7.5,-21.0,130.1461976,-11.59,-5.0,-6.85,5.78,6.0,100.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,8.9,7.5,-21.0,130.1461976,-11.59,-5.0,-6.85,5.78,6.0,500.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,8.9,7.5,-21.0,130.1461976,-11.59,-5.0,-6.85,5.78,6.0,1000.0,MTT,A549,Lung,Human,Cancer,Toxic
Fe3O4,8.9,7.5,-21.0,130.1461976,-11.59,-5.0,-6.85,5.78,12.0,0.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,8.9,7.5,-21.0,130.1461976,-11.59,-5.0,-6.85,5.78,12.0,100.0,MTT,A549,Lung,Human,Cancer,Toxic
Fe3O4,8.9,7.5,-21.0,130.1461976,-11.59,-5.0,-6.85,5.78,12.0,500.0,MTT,A549,Lung,Human,Cancer,Toxic
Fe3O4,8.9,7.5,-21.0,130.1461976,-11.59,-5.0,-6.85,5.78,12.0,1000.0,MTT,A549,Lung,Human,Cancer,Toxic
Fe3O4,8.9,7.5,-21.0,130.1461976,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,8.9,7.5,-21.0,130.1461976,-11.59,-5.0,-6.85,5.78,24.0,100.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,8.9,7.5,-21.0,130.1461976,-11.59,-5.0,-6.85,5.78,24.0,500.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,8.9,7.5,-21.0,130.1461976,-11.59,-5.0,-6.85,5.78,24.0,1000.0,MTT,A549,Lung,Human,Cancer,Toxic
Fe3O4,30.0,700.0,-43.84,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,100.0,MTT,MFC-7,Breast,Human,Cancer,Non-Toxic
Fe3O4,30.0,700.0,-43.84,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,200.0,MTT,MFC-7,Breast,Human,Cancer,Non-Toxic
Fe3O4,30.0,700.0,-43.84,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,400.0,MTT,MFC-7,Breast,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,0.0,MTT,MCF-10A,Breast,Human,Normal,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,0.0,MTT,MCF-10A,Breast,Human,Normal,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,10.0,MTT,MCF-10A,Breast,Human,Normal,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,10.0,MTT,MCF-10A,Breast,Human,Normal,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,20.0,MTT,MCF-10A,Breast,Human,Normal,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,20.0,MTT,MCF-10A,Breast,Human,Normal,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,30.0,MTT,MCF-10A,Breast,Human,Normal,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,30.0,MTT,MCF-10A,Breast,Human,Normal,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,40.0,MTT,MCF-10A,Breast,Human,Normal,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,40.0,MTT,MCF-10A,Breast,Human,Normal,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,50.0,MTT,MCF-10A,Breast,Human,Normal,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,50.0,MTT,MCF-10A,Breast,Human,Normal,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,60.0,MTT,MCF-10A,Breast,Human,Normal,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,60.0,MTT,MCF-10A,Breast,Human,Normal,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,0.0,MTT,MCF-7,Breast,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,0.0,MTT,MCF-7,Breast,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,10.0,MTT,MCF-7,Breast,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,10.0,MTT,MCF-7,Breast,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,20.0,MTT,MCF-7,Breast,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,20.0,MTT,MCF-7,Breast,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,30.0,MTT,MCF-7,Breast,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,30.0,MTT,MCF-7,Breast,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,40.0,MTT,MCF-7,Breast,Human,Cancer,Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,40.0,MTT,MCF-7,Breast,Human,Cancer,Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,50.0,MTT,MCF-7,Breast,Human,Cancer,Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,50.0,MTT,MCF-7,Breast,Human,Cancer,Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,60.0,MTT,MCF-7,Breast,Human,Cancer,Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,60.0,MTT,MCF-7,Breast,Human,Cancer,Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,0.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,0.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,10.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,10.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,20.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,20.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,24.0,30.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,30.0,MTT,A549,Lung,Human,Cancer,Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,40.0,MTT,A549,Lung,Human,Cancer,Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,40.0,MTT,A549,Lung,Human,Cancer,Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,50.0,MTT,A549,Lung,Human,Cancer,Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,50.0,MTT,A549,Lung,Human,Cancer,Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,60.0,MTT,A549,Lung,Human,Cancer,Toxic
ZnO,100.0,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,48.0,60.0,MTT,A549,Lung,Human,Cancer,Toxic
TiO2,19.0,439.83,-11.73,74.65472191,-9.779,-4.16,-7.49,5.77,24.0,0.0,MTS,HepG2,Liver,Human,Cancer,Non-Toxic
TiO2,19.0,439.83,-11.73,74.65472191,-9.779,-4.16,-7.49,5.77,24.0,10.0,MTS,HepG2,Liver,Human,Cancer,Non-Toxic
TiO2,19.0,439.83,-11.73,74.65472191,-9.779,-4.16,-7.49,5.77,24.0,30.0,MTS,HepG2,Liver,Human,Cancer,Non-Toxic
TiO2,19.0,439.83,-11.73,74.65472191,-9.779,-4.16,-7.49,5.77,24.0,50.0,MTS,HepG2,Liver,Human,Cancer,Non-Toxic
TiO2,19.0,439.83,-11.73,74.65472191,-9.779,-4.16,-7.49,5.77,24.0,70.0,MTS,HepG2,Liver,Human,Cancer,Non-Toxic
TiO2,19.0,439.83,-11.73,74.65472191,-9.779,-4.16,-7.49,5.77,24.0,90.0,MTS,HepG2,Liver,Human,Cancer,Non-Toxic
Fe3O4,13.7,1042.47,-172.67,84.5475298,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTS,HepG2,Liver,Human,Cancer,Non-Toxic
Fe3O4,13.7,1042.47,-172.67,84.5475298,-11.59,-5.0,-6.85,5.78,24.0,10.0,MTS,HepG2,Liver,Human,Cancer,Non-Toxic
Fe3O4,13.7,1042.47,-172.67,84.5475298,-11.59,-5.0,-6.85,5.78,24.0,30.0,MTS,HepG2,Liver,Human,Cancer,Non-Toxic
Fe3O4,13.7,1042.47,-172.67,84.5475298,-11.59,-5.0,-6.85,5.78,24.0,50.0,MTS,HepG2,Liver,Human,Cancer,Non-Toxic
Fe3O4,13.7,1042.47,-172.67,84.5475298,-11.59,-5.0,-6.85,5.78,24.0,70.0,MTS,HepG2,Liver,Human,Cancer,Non-Toxic
Fe3O4,13.7,1042.47,-172.67,84.5475298,-11.59,-5.0,-6.85,5.78,24.0,90.0,MTS,HepG2,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,2.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,8.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,31.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,125.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,500.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,2.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,8.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,31.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,125.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,500.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,2.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,8.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,31.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,125.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-39.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,500.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,2.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,8.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,31.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,125.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,500.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,2.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,8.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,31.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,125.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,500.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,2.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,8.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,31.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,125.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,500.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,2.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,8.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,31.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,125.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,500.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,2.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,8.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,31.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,125.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,500.0,MTT,HUH-7,Liver,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,2.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,8.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,31.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,125.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
Fe3O4,11.6,14.58,32.0,99.85354813,-11.59,-5.0,-6.85,5.78,24.0,500.0,MTT,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
ZnO,50.0,500.8,-15.0,21.39037433,-3.608,-3.89,-7.2,5.67,24.0,0.0,CCK-8,CAL-27,Tongue,Human,Cancer,Non-Toxic
ZnO,50.0,500.8,-15.0,21.39037433,-3.608,-3.89,-7.2,5.67,24.0,5.0,CCK-8,CAL-27,Tongue,Human,Cancer,Non-Toxic
ZnO,50.0,500.8,-15.0,21.39037433,-3.608,-3.89,-7.2,5.67,24.0,10.0,CCK-8,CAL-27,Tongue,Human,Cancer,Non-Toxic
ZnO,50.0,500.8,-15.0,21.39037433,-3.608,-3.89,-7.2,5.67,24.0,20.0,CCK-8,CAL-27,Tongue,Human,Cancer,Non-Toxic
ZnO,50.0,500.8,-15.0,21.39037433,-3.608,-3.89,-7.2,5.67,24.0,30.0,CCK-8,CAL-27,Tongue,Human,Cancer,Toxic
ZnO,50.0,500.8,-15.0,21.39037433,-3.608,-3.89,-7.2,5.67,24.0,40.0,CCK-8,CAL-27,Tongue,Human,Cancer,Toxic
ZnO,50.0,500.8,-15.0,21.39037433,-3.608,-3.89,-7.2,5.67,24.0,50.0,CCK-8,CAL-27,Tongue,Human,Cancer,Toxic
ZnO,50.0,500.8,-15.0,21.39037433,-3.608,-3.89,-7.2,5.67,24.0,60.0,CCK-8,CAL-27,Tongue,Human,Cancer,Toxic
ZnO,50.0,500.8,-15.0,21.39037433,-3.608,-3.89,-7.2,5.67,24.0,70.0,CCK-8,CAL-27,Tongue,Human,Cancer,Toxic
ZnO,50.0,500.8,-15.0,21.39037433,-3.608,-3.89,-7.2,5.67,24.0,80.0,CCK-8,CAL-27,Tongue,Human,Cancer,Toxic
ZnO,50.0,500.8,-15.0,21.39037433,-3.608,-3.89,-7.2,5.67,24.0,90.0,CCK-8,CAL-27,Tongue,Human,Cancer,Toxic
ZnO,50.0,500.8,-15.0,21.39037433,-3.608,-3.89,-7.2,5.67,24.0,100.0,CCK-8,CAL-27,Tongue,Human,Cancer,Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,24.0,0.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,24.0,10.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,24.0,20.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,24.0,50.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,24.0,100.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,24.0,250.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,48.0,0.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,48.0,10.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,48.0,20.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,48.0,50.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,48.0,100.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,48.0,250.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,72.0,0.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,72.0,10.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,72.0,20.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,72.0,50.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,72.0,100.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,72.0,250.0,Trypan blue,A549,Lung,Human,Cancer,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,24.0,0.0,Trypan blue,BEAS-2B,Lung,Human,Normal,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,24.0,10.0,Trypan blue,BEAS-2B,Lung,Human,Normal,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,24.0,20.0,Trypan blue,BEAS-2B,Lung,Human,Normal,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,24.0,50.0,Trypan blue,BEAS-2B,Lung,Human,Normal,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,24.0,100.0,Trypan blue,BEAS-2B,Lung,Human,Normal,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5.0,-6.85,5.78,24.0,250.0,Trypan blue,BEAS-2B,Lung,Human,Normal,Non-Toxic
