Material_type,Core_size_nm,Hydro_size_nm,Surface_charge_mV,Surface_area_m2g,Formation_enthalpy_eV,Conduction_band_eV,Valence_band_eV,Electronegativity_eV,Exposure_time_hr,Exposure_dose_ug_per_ml,Assay,Cell_name,Cell_origin,Cell_species,Cell_type,Toxicity
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,25.0,MTT,MeT-5A,Mesothelium,Human,Normal,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,50.0,MTT,MeT-5A,Mesothelium,Human,Normal,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,75.0,MTT,MeT-5A,Mesothelium,Human,Normal,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,100.0,MTT,MeT-5A,Mesothelium,Human,Normal,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,0.01,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,0.1,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,1.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,10.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,25.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,50.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,75.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,24.0,100.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
SiO2,369.0,546.0,-38.7,9.0,-9.41,-2.02,-11.12,6.19,20.0,0.0,LDH,BEAS-2B,Lung,Human,Normal,Non-Toxic
SiO2,369.0,546.0,-38.7,9.0,-9.41,-2.02,-11.12,6.19,20.0,0.0,LDH,BEAS-2B,Lung,Human,Normal,Non-Toxic
SiO2,369.0,546.0,-38.7,9.0,-9.41,-2.02,-11.12,6.19,20.0,1440.0,LDH,BEAS-2B,Lung,Human,Normal,Non-Toxic
Fe3O4,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,20.0,0.0,LDH,BEAS-2B,Lung,Human,Normal,Non-Toxic
Fe3O4,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,20.0,200.0,LDH,BEAS-2B,Lung,Human,Normal,Non-Toxic
SiO2,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,20.0,0.0,LDH,BEAS-2B,Lung,Human,Normal,Non-Toxic
SiO2,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,20.0,200.0,LDH,BEAS-2B,Lung,Human,Normal,Non-Toxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,24.0,0.0,Alamar blue,A549,Lung,Human,Cancer,Non-Toxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,24.0,0.001,Alamar blue,A549,Lung,Human,Cancer,Non-Toxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,24.0,0.01,Alamar blue,A549,Lung,Human,Cancer,Non-Toxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,24.0,0.1,Alamar blue,A549,Lung,Human,Cancer,Non-Toxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,24.0,1.0,Alamar blue,A549,Lung,Human,Cancer,Non-Toxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,24.0,10.0,Alamar blue,A549,Lung,Human,Cancer,Non-Toxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,24.0,100.0,Alamar blue,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,0.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,6.25,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,12.5,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,25.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,50.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,100.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,0.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,6.25,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,12.5,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,25.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,50.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,24.0,100.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,0.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,6.25,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,12.5,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,25.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,50.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,100.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,0.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,6.25,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,12.5,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,25.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,50.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,24.0,100.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,0.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,6.25,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,12.5,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,25.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,50.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,100.0,CellTiter-Glo,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,0.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,6.25,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,12.5,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,25.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,50.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,24.0,100.0,CCK-8,A549,Lung,Human,Cancer,Non-Toxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,6.0,0.0,MTT,A431,Skin,Human,Cancer,Non-Toxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,6.0,0.008,MTT,A431,Skin,Human,Cancer,Non-Toxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,6.0,0.08,MTT,A431,Skin,Human,Cancer,Non-Toxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,6.0,0.8,MTT,A431,Skin,Human,Cancer,Non-Toxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,6.0,8.0,MTT,A431,Skin,Human,Cancer,Non-Toxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,6.0,80.0,MTT,A431,Skin,Human,Cancer,Non-Toxic
SiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,Annexiv V/PI staining,MCF-10A,Breast,Human,Cancer,Non-Toxic
SiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,150.0,Annexiv V/PI staining,MCF-10A,Breast,Human,Cancer,Non-Toxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,Annexiv V/PI staining,MCF-10A,Breast,Human,Cancer,Non-Toxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,150.0,Annexiv V/PI staining,MCF-10A,Breast,Human,Cancer,Non-Toxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,Annexiv V/PI staining,WI-38,Lung,Human,Normal,Non-Toxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,150.0,Annexiv V/PI staining,WI-38,Lung,Human,Normal,Non-Toxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,Annexiv V/PI staining,WI-38,Lung,Human,Normal,Non-Toxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,150.0,Annexiv V/PI staining,WI-38,Lung,Human,Normal,Non-Toxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,Annexiv V/PI staining,Chang Liver,Liver,Human,Normal,Non-Toxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,150.0,Annexiv V/PI staining,Chang Liver,Liver,Human,Normal,Non-Toxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,Annexiv V/PI staining,Chang Liver,Liver,Human,Normal,Non-Toxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,150.0,Annexiv V/PI staining,Chang Liver,Liver,Human,Normal,Non-Toxic
TiO2,21.0,133.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,Annexiv V/PI staining,Chang Liver,Liver,Human,Normal,Non-Toxic
TiO2,21.0,133.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,150.0,Annexiv V/PI staining,Chang Liver,Liver,Human,Normal,Non-Toxic
TiO2,21.0,133.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,Annexiv V/PI staining,Chang Liver,Liver,Human,Normal,Non-Toxic
TiO2,21.0,133.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,150.0,Annexiv V/PI staining,Chang Liver,Liver,Human,Normal,Non-Toxic
TiO2,21.0,327.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,Annexiv V/PI staining,Chang Liver,Liver,Human,Normal,Non-Toxic
TiO2,21.0,327.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,150.0,Annexiv V/PI staining,Chang Liver,Liver,Human,Normal,Toxic
TiO2,21.0,327.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,Annexiv V/PI staining,Chang Liver,Liver,Human,Normal,Non-Toxic
TiO2,21.0,327.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,24.0,150.0,Annexiv V/PI staining,Chang Liver,Liver,Human,Normal,Non-Toxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,ATP,L-02,Liver,Human,Normal,Non-Toxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,24.0,1.0,ATP,L-02,Liver,Human,Normal,Non-Toxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,24.0,5.0,ATP,L-02,Liver,Human,Normal,Non-Toxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,24.0,10.0,ATP,L-02,Liver,Human,Normal,Non-Toxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,12.0,0.0,ATP,L-02,Liver,Human,Normal,Non-Toxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,12.0,1.0,ATP,L-02,Liver,Human,Normal,Non-Toxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,12.0,5.0,ATP,L-02,Liver,Human,Normal,Non-Toxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,12.0,10.0,ATP,L-02,Liver,Human,Normal,Non-Toxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,6.0,0.0,ATP,L-02,Liver,Human,Normal,Non-Toxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,6.0,1.0,ATP,L-02,Liver,Human,Normal,Non-Toxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,6.0,5.0,ATP,L-02,Liver,Human,Normal,Non-Toxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,6.0,10.0,ATP,L-02,Liver,Human,Normal,Non-Toxic
TiO2,169.4,365.0,-13.0,9.8,-9.779,-4.16,-7.49,5.77,48.0,0.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,169.4,365.0,-13.0,9.8,-9.779,-4.16,-7.49,5.77,48.0,10.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,169.4,365.0,-13.0,9.8,-9.779,-4.16,-7.49,5.77,48.0,100.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,169.4,365.0,-13.0,9.8,-9.779,-4.16,-7.49,5.77,24.0,0.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,169.4,365.0,-13.0,9.8,-9.779,-4.16,-7.49,5.77,24.0,10.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,169.4,365.0,-13.0,9.8,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,15.5,420.0,-12.0,107.4,-9.779,-4.16,-7.49,5.77,48.0,0.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,15.5,420.0,-12.0,107.4,-9.779,-4.16,-7.49,5.77,48.0,10.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,15.5,420.0,-12.0,107.4,-9.779,-4.16,-7.49,5.77,48.0,100.0,MTT,V79-4,Lung,Hamster,Normal,Toxic
TiO2,15.5,420.0,-12.0,107.4,-9.779,-4.16,-7.49,5.77,24.0,0.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,15.5,420.0,-12.0,107.4,-9.779,-4.16,-7.49,5.77,24.0,10.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,15.5,420.0,-12.0,107.4,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTT,V79-4,Lung,Hamster,Normal,Toxic
TiO2,34.1,400.0,-12.0,48.9,-9.779,-4.16,-7.49,5.77,48.0,0.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,34.1,400.0,-12.0,48.9,-9.779,-4.16,-7.49,5.77,48.0,10.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,34.1,400.0,-12.0,48.9,-9.779,-4.16,-7.49,5.77,48.0,100.0,MTT,V79-4,Lung,Hamster,Normal,Toxic
TiO2,34.1,400.0,-12.0,48.9,-9.779,-4.16,-7.49,5.77,24.0,0.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,34.1,400.0,-12.0,48.9,-9.779,-4.16,-7.49,5.77,24.0,10.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,34.1,400.0,-12.0,48.9,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTT,V79-4,Lung,Hamster,Normal,Toxic
TiO2,5.9,460.0,-12.0,280.9,-9.779,-4.16,-7.49,5.77,48.0,0.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,5.9,460.0,-12.0,280.9,-9.779,-4.16,-7.49,5.77,48.0,10.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,5.9,460.0,-12.0,280.9,-9.779,-4.16,-7.49,5.77,48.0,100.0,MTT,V79-4,Lung,Hamster,Normal,Toxic
TiO2,20.0,707.0,-12.1,50.4,-9.779,-4.16,-7.49,5.77,24.0,0.0,MTS,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,20.0,707.0,-12.1,50.4,-9.779,-4.16,-7.49,5.77,24.0,10.0,MTS,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,20.0,707.0,-12.1,50.4,-9.779,-4.16,-7.49,5.77,24.0,30.0,MTS,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,20.0,707.0,-12.1,50.4,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTS,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,20.0,707.0,-12.1,50.4,-9.779,-4.16,-7.49,5.77,24.0,300.0,MTS,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,10.0,1457.0,-11.0,166.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,MTS,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,10.0,1457.0,-11.0,166.0,-9.779,-4.16,-7.49,5.77,24.0,10.0,MTS,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,10.0,1457.0,-11.0,166.0,-9.779,-4.16,-7.49,5.77,24.0,30.0,MTS,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,10.0,1457.0,-11.0,166.0,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTS,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,10.0,1457.0,-11.0,166.0,-9.779,-4.16,-7.49,5.77,24.0,300.0,MTS,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,20.0,338.0,-7.7,50.4,-9.779,-4.16,-7.49,5.77,24.0,0.0,MTS,RAW264.7,Blood,Mouse,Cancer,Non-Toxic
TiO2,20.0,338.0,-7.7,50.4,-9.779,-4.16,-7.49,5.77,24.0,10.0,MTS,RAW264.7,Blood,Mouse,Cancer,Non-Toxic
TiO2,20.0,338.0,-7.7,50.4,-9.779,-4.16,-7.49,5.77,24.0,30.0,MTS,RAW264.7,Blood,Mouse,Cancer,Non-Toxic
TiO2,20.0,338.0,-7.7,50.4,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTS,RAW264.7,Blood,Mouse,Cancer,Non-Toxic
TiO2,20.0,338.0,-7.7,50.4,-9.779,-4.16,-7.49,5.77,24.0,300.0,MTS,RAW264.7,Blood,Mouse,Cancer,Non-Toxic
TiO2,10.0,262.0,-5.7,166.0,-9.779,-4.16,-7.49,5.77,24.0,0.0,MTS,RAW264.7,Blood,Mouse,Cancer,Non-Toxic
TiO2,10.0,262.0,-5.7,166.0,-9.779,-4.16,-7.49,5.77,24.0,10.0,MTS,RAW264.7,Blood,Mouse,Cancer,Non-Toxic
TiO2,10.0,262.0,-5.7,166.0,-9.779,-4.16,-7.49,5.77,24.0,30.0,MTS,RAW264.7,Blood,Mouse,Cancer,Non-Toxic
TiO2,10.0,262.0,-5.7,166.0,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTS,RAW264.7,Blood,Mouse,Cancer,Non-Toxic
TiO2,10.0,262.0,-5.7,166.0,-9.779,-4.16,-7.49,5.77,24.0,300.0,MTS,RAW264.7,Blood,Mouse,Cancer,Non-Toxic
TiO2,5.9,460.0,-12.0,280.9,-9.779,-4.16,-7.49,5.77,24.0,0.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,5.9,460.0,-12.0,280.9,-9.779,-4.16,-7.49,5.77,24.0,10.0,MTT,V79-4,Lung,Hamster,Normal,Non-Toxic
TiO2,5.9,460.0,-12.0,280.9,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTT,V79-4,Lung,Hamster,Normal,Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,24.0,0.001,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,24.0,0.01,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,24.0,0.1,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,24.0,1.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,24.0,5.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,24.0,10.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,24.0,20.0,MTT,HCMEC,Blood,Human,Normal,Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,24.0,50.0,MTT,HCMEC,Blood,Human,Normal,Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,24.0,100.0,MTT,HCMEC,Blood,Human,Normal,Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,12.0,0.001,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,12.0,0.01,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,12.0,0.1,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,12.0,1.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,12.0,5.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,12.0,10.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,12.0,20.0,MTT,HCMEC,Blood,Human,Normal,Non-Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,12.0,50.0,MTT,HCMEC,Blood,Human,Normal,Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,12.0,100.0,MTT,HCMEC,Blood,Human,Normal,Toxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,24.0,10.0,CyQuant Assay,Human olfactory neurosphere-derived cells,Nose,Human,Normal,Non-Toxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,24.0,20.0,CyQuant Assay,Human olfactory neurosphere-derived cells,Nose,Human,Normal,Non-Toxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,24.0,30.0,CyQuant Assay,Human olfactory neurosphere-derived cells,Nose,Human,Normal,Toxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,24.0,50.0,CyQuant Assay,Human olfactory neurosphere-derived cells,Nose,Human,Normal,Toxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,24.0,80.0,CyQuant Assay,Human olfactory neurosphere-derived cells,Nose,Human,Normal,Toxic
ZnO,115.0,500.0,-9.0,14.5,-3.608,-3.89,-7.2,5.67,24.0,10.0,CyQuant Assay,Human olfactory neurosphere-derived cells,Nose,Human,Normal,Non-Toxic
ZnO,115.0,500.0,-9.0,14.5,-3.608,-3.89,-7.2,5.67,24.0,30.0,CyQuant Assay,Human olfactory neurosphere-derived cells,Nose,Human,Normal,Non-Toxic
ZnO,115.0,500.0,-9.0,14.5,-3.608,-3.89,-7.2,5.67,24.0,50.0,CyQuant Assay,Human olfactory neurosphere-derived cells,Nose,Human,Normal,Toxic
ZnO,115.0,500.0,-9.0,14.5,-3.608,-3.89,-7.2,5.67,24.0,80.0,CyQuant Assay,Human olfactory neurosphere-derived cells,Nose,Human,Normal,Toxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,24.0,10.0,MTT,Human olfactory neurosphere-derived cells,Nose,Human,Normal,Non-Toxic
